ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, B, G, G, D, D, B, H, G, G, B, H, G, D, G, G, H, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, D, G, B, B, G, D, D, G, B, H, D, D, G, B, G, B, H, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, G, B, B, H, G, H, B, H, B, B, G, B, B, G, B, H, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, G, B, D, H, G, H, B, B, B, G, H, B, B, D, B, H, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, B, G, G, G, D, B, H, B, D, D, B, G, H, H, H, B, B, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, G, G, G, H, B, H, D, B, D, G, D, D, D, B, H, H, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, H, H, B, B, G, H, H, D, G, G, H, D, D, G, B, G, H, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, B, D, H, G, D, B, B, H, G, B, H, D, D, D, G, B, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, H, H, D, B, B, D, G, G, G, H, B, H, H, B, H, D, D, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, G, D, H, D, H, D, H, G, G, D, B, G, D, G, H, G, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, B, H, D, D, H, D, H, B, G, B, H, B, D, G, B, D, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, H, D, G, B, H, D, G, G, H, H, G, H, H, H, D, D, B, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, H, D, G, G, D, G, H, B, B, H, H, H, D, H, B, B, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, B, H, H, B, H, G, B, H, B, B, B, D, G, B, H, G, D, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, B, H, H, B, H, G, B, H, B, B, B, D, B, B, H, G, D, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, G, B, D, D, B, G, D, H, B, B, H, B, G, B, H, B, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, H, G, B, G, B, B, G, D, G, B, H, H, B, B, B, H, H, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, G, B, H, D, G, H, D, D, B, D, B, G, D, B, G, G, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, G, B, G, D, G, B, D, D, B, H, B, G, D, B, G, G, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, G, B, B, D, G, H, D, G, B, B, D, D, H, H, B, G, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, H, D, B, D, B, H, B, B, G, B, H, H, D, G, H, D, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, D, D, H, G, G, G, D, B, B, B, B, H, G, B, B, H, H, H, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, D, D, H, G, D, H, D, B, B, B, B, H, G, B, B, H, H, D, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, D, D, G, H, G, H, B, B, B, B, H, H, H, G, D, D, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, D, G, G, H, G, D, G, H, G, H, H, D, B, H, B, G, B, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, G, B, H, H, G, H, G, D, B, D, G, H, G, G, B, D, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, B, H, H, H, G, H, B, H, G, D, D, B, H, G, B, G, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, H, B, G, H, D, D, B, H, B, G, H, B, H, G, H, B, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, H, G, H, D, B, H, H, G, G, H, D, D, G, H, B, H, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, B, H, B, G, B, B, B, H, H, H, B, B, B, B, H, H, B, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, B, G, G, H, B, G, B, H, D, H, H, D, D, D, G, B, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, B, D, B, D, H, G, B, B, G, B, H, B, D, H, H, H, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, D, G, G, D, H, B, G, G, H, B, B, G, B, G, D, H, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, D, H, G, B, H, H, D, G, H, G, D, H, H, H, D, B, B, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, D, D, H, G, H, B, B, B, G, D, D, G, H, H, H, G, D, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, B, B, H, B, H, G, D, D, D, D, G, H, G, G, D, B, D, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, G, G, G, G, D, G, B, D, G, G, H, D, B, D, H, D, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, G, G, G, H, B, G, D, H, B, H, G, H, B, D, H, H, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, H, H, D, G, G, G, B, H, D, H, G, D, B, G, D, G, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, G, G, B, B, G, G, G, B, G, H, D, G, G, G, B, H, D, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, H, G, B, D, G, B, G, D, B, G, B, H, G, D, D, H, G, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, D, B, G, D, G, D, D, B, D, B, G, G, B, B, H, D, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, D, G, B, B, B, B, G, H, G, D, H, H, B, D, B, B, H, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, D, B, B, G, D, D, G, H, D, D, H, B, D, D, B, B, H, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, H, H, D, G, H, B, H, D, H, B, H, G, D, H, G, B, B, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, G, B, D, B, G, G, H, D, D, D, B, D, D, G, D, G, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, G, D, D, B, G, G, H, D, D, D, B, D, D, G, D, G, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, B, H, G, D, G, G, B, B, D, B, D, D, B, G, H, H, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, G, H, B, D, D, G, D, G, B, H, H, H, G, B, D, B, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, D, G, B, H, G, D, B, G, G, B, H, D, G, H, H, B, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, G, H, B, D, D, G, B, D, D, H, H, G, G, G, D, B, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, H, B, G, G, D, D, B, B, G, B, H, H, B, H, H, D, G, D, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, G, D, B, G, B, B, D, G, B, D, H, H, H, B, G, H, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, G, D, D, D, D, G, G, D, D, B, H, G, D, G, B, B, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, B, D, G, H, H, D, H, D, D, G, B, B, H, B, B, H, D, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, H, B, G, H, D, G, D, H, B, D, B, H, D, B, H, G, D, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, D, H, G, D, H, D, G, B, D, G, B, H, D, B, B, G, H, H, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, H, B, D, B, D, G, H, B, H, G, D, H, B, B, D, G, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, B, D, G, B, H, H, G, D, B, D, H, B, D, G, H, D, B, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, D, H, G, H, D, B, B, G, G, H, B, D, D, H, B, G, B, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, D, H, B, G, H, D, G, D, G, D, H, B, D, B, H, B, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, G, B, B, H, B, D, H, D, D, B, G, D, H, B, G, G, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, B, B, H, B, D, G, D, H, G, G, H, B, H, D, D, G, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, B, B, H, B, D, G, D, H, G, G, H, B, H, D, D, G, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, D, B, B, H, G, H, D, H, G, D, D, D, D, G, B, H, B, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, D, B, H, B, D, H, H, B, G, B, D, G, H, G, D, D, G, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, H, H, D, D, D, B, H, B, B, G, D, G, D, B, G, D, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, D, D, B, H, H, G, G, B, B, H, D, B, H, D, H, G, H, B, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, H, D, G, G, G, B, H, G, D, B, H, G, D, B, G, D, B, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, D, G, H, B, H, H, B, G, H, B, B, D, H, H, B, H, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, B, B, H, D, G, D, G, D, G, D, B, H, D, H, B, B, H, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, D, D, G, B, D, G, G, H, D, D, B, H, D, B, G, H, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, G, B, H, D, B, B, D, B, D, G, H, H, H, B, H, H, B, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, D, H, H, B, G, B, D, B, D, G, D, H, D, H, G, B, D, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, B, B, G, B, H, B, H, B, H, D, G, B, B, H, D, G, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, G, H, D, D, D, H, B, B, G, D, B, H, G, G, H, G, D, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, B, H, G, D, D, B, H, H, G, G, B, H, G, B, G, B, D, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, D, D, G, B, G, H, D, G, D, G, D, H, B, D, H, H, B, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, D, H, D, D, B, D, B, H, B, G, B, D, B, H, H, G, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, B, B, B, B, D, B, D, H, B, G, D, H, D, G, D, G, D, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, D, H, G, D, G, H, B, H, B, G, G, B, D, G, D, H, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, H, D, B, B, H, B, B, H, D, G, H, B, H, B, D, G, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, D, D, H, B, D, H, B, H, G, B, G, G, B, H, G, B, D, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, G, B, B, G, H, B, H, B, B, H, B, D, B, H, G, H, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, H, G, D, H, G, D, B, B, D, H, G, G, D, B, D, G, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, H, B, G, B, B, H, B, D, G, B, D, H, B, H, B, H, B, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, B, H, H, D, G, B, H, D, B, B, B, G, B, H, B, H, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, D, D, G, B, H, D, B, H, B, H, B, B, B, H, H, G, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, G, D, D, H, D, B, G, G, G, G, B, H, D, H, B, H, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, D, G, H, B, D, H, G, B, B, H, H, H, B, B, H, G, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, H, B, H, B, H, D, D, H, B, B, B, H, D, H, G, G, D, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, H, H, G, D, D, G, B, G, H, D, G, B, D, G, D, G, D, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, D, B, G, D, H, G, B, D, H, H, H, G, G, D, H, B, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, G, H, G, B, D, D, D, D, B, G, B, G, B, D, H, G, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, D, D, B, H, D, G, H, G, B, G, H, B, G, G, D, H, D, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, D, D, B, D, D, H, G, B, G, G, D, D, G, H, G, H, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, G, H, B, D, D, G, D, B, G, H, H, B, G, H, B, B, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, G, D, H, H, B, B, D, B, D, G, H, H, D, G, B, H, D, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, D, G, G, G, H, G, G, G, G, H, G, B, B, G, D, G, B, D, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, D, G, D, B, H, G, G, G, G, H, G, H, B, G, D, H, B, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, G, B, G, G, D, H, H, B, D, G, H, H, H, B, D, B, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, G, H, G, B, H, B, D, B, B, G, D, G, G, D, D, D, G, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, D, D, G, H, H, H, D, B, H, D, B, H, H, B, B, H, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, D, D, D, G, B, G, H, G, G, D, D, D, H, D, G, D, B, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, D, H, G, B, B, B, B, D, D, D, G, G, B, D, H, D, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, H, G, B, G, G, B, D, H, B, G, H, G, B, G, D, D, H, D, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, G, D, G, H, B, B, D, B, B, G, H, H, D, B, B, H, G, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, D, B, H, H, G, G, B, D, H, D, B, H, D, B, G, G, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, H, B, H, B, D, B, D, G, B, B, B, H, D, D, H, B, H, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, D, H, D, D, D, B, H, D, H, G, H, H, D, H, G, D, B, B, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, D, D, G, G, D, D, G, B, G, D, D, B, H, B, G, H, D, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, D, D, G, D, H, D, G, G, D, H, B, G, H, D, G, G, B, D, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, B, G, B, H, G, D, D, D, G, D, B, B, B, G, D, H, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, D, D, B, H, D, D, G, H, B, B, D, G, H, B, B, G, G, H, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, B, H, B, G, D, H, G, D, B, G, H, B, B, D, H, H, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, D, G, H, H, B, G, H, G, B, B, D, G, G, G, D, B, H, D, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, D, B, B, B, H, D, H, H, G, B, D, G, G, G, D, H, B, D, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, H, G, G, B, H, B, G, H, G, G, B, D, H, B, D, D, B, H, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, H, B, B, D, B, H, B, D, D, H, B, B, D, G, H, H, H, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, H, H, G, H, B, G, B, H, B, G, H, H, G, H, D, B, B, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, B, G, B, H, D, B, G, D, B, D, B, G, B, G, H, D, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, B, H, B, G, B, D, G, D, B, B, G, G, B, D, H, H, B, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, G, B, B, B, B, H, H, H, D, G, G, D, G, B, D, D, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, G, B, G, G, B, G, B, B, B, B, B, D, B, G, H, D, D, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, H, H, H, G, G, G, G, B, G, D, B, B, D, H, B, G, D, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, H, B, G, D, D, G, H, D, G, H, B, H, B, G, B, G, D, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, G, G, G, B, D, G, B, H, B, B, G, D, B, H, G, D, G, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, D, G, D, G, D, D, B, B, B, G, H, G, D, H, D, B, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, D, B, G, H, D, B, B, G, H, H, G, H, H, H, D, G, B, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, B, H, B, G, D, D, H, B, B, G, H, B, B, D, H, H, G, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, H, G, B, B, B, H, H, B, H, G, D, H, B, B, B, H, D, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, D, G, D, G, H, H, B, B, H, D, G, B, G, D, B, D, H, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, D, G, H, B, D, D, B, B, G, H, B, H, D, D, G, H, H, B, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, B, D, G, D, G, B, H, B, B, H, G, D, B, H, G, H, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, D, B, B, G, H, G, H, D, G, D, H, G, D, B, H, B, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, D, B, B, G, H, G, B, D, G, D, H, B, D, H, H, B, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, B, D, G, G, G, H, H, D, D, H, G, D, H, B, G, G, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, B, G, H, H, G, B, H, B, B, B, D, D, B, G, H, G, G, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, H, G, G, H, B, G, D, G, B, H, H, G, G, D, B, H, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, D, G, B, D, D, G, H, D, B, B, B, H, D, G, H, D, G, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, D, G, B, G, D, B, D, D, B, B, B, H, D, G, G, D, G, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, D, H, B, G, H, B, G, H, H, B, H, G, H, B, D, B, G, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, B, B, B, D, G, G, G, D, B, D, H, H, G, B, B, D, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, H, D, H, G, G, G, B, B, H, G, H, D, H, G, B, H, D, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, G, H, H, H, H, D, B, B, G, B, B, H, H, G, B, H, D, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, B, G, B, B, G, B, B, G, B, H, D, H, G, D, B, D, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, B, G, D, H, B, G, D, B, H, G, H, D, D, B, B, H, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, D, G, D, G, D, B, H, D, D, G, H, D, G, B, H, G, B, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, H, G, B, D, B, B, B, B, D, B, H, G, H, G, D, B, H, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, G, B, G, D, D, G, H, D, H, B, B, G, B, D, G, H, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, G, H, B, B, D, B, D, G, B, H, D, G, G, H, D, G, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, H, G, B, B, D, G, G, B, H, G, B, G, G, D, D, D, D, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, H, B, G, G, H, G, G, D, D, H, B, D, B, G, B, H, D, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, B, G, G, G, G, H, B, D, H, H, G, B, G, B, H, D, D, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, H, G, H, B, B, G, G, G, G, H, H, H, H, H, B, H, B, B, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, H, G, G, G, G, G, H, B, B, D, D, B, H, D, G, D, B, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, D, B, B, B, B, G, H, D, B, B, B, H, B, D, H, G, G, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, H, D, H, B, D, H, B, G, G, H, B, D, H, G, G, B, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, G, H, D, B, D, H, H, G, B, G, G, D, B, G, G, D, G, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, B, B, G, B, D, B, G, B, H, G, D, D, D, G, B, H, D, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, G, B, B, G, D, H, B, H, H, H, B, D, D, G, D, G, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, G, D, D, G, D, B, B, B, B, H, B, H, G, H, B, G, H, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, G, D, G, G, D, G, B, D, B, D, G, D, B, G, H, H, D, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, B, D, D, H, D, H, B, B, H, H, B, G, B, G, G, H, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, G, B, B, H, H, H, D, H, G, H, B, H, H, B, G, D, G, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, D, B, B, H, G, H, H, D, B, G, B, H, G, B, D, G, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, D, H, H, D, H, B, H, D, D, G, B, B, G, G, G, B, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, G, B, G, H, H, D, D, D, D, B, B, H, G, G, D, D, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, D, H, H, B, B, D, H, G, D, G, H, G, D, G, D, H, G, B, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, H, B, B, H, H, G, D, D, D, H, B, B, H, B, H, G, B, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, H, B, B, D, D, G, D, G, H, H, D, D, H, D, B, B, H, H, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, D, G, B, G, D, B, G, D, B, B, G, D, G, H, D, G, B, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, H, H, B, G, G, H, D, B, B, D, B, G, G, B, H, D, D, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, H, B, B, B, G, G, G, D, B, B, G, H, H, G, B, B, H, D, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, G, B, G, D, D, H, B, D, G, G, B, G, G, D, H, B, G, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, G, H, G, B, D, G, B, G, H, H, D, G, G, B, D, H, B, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, G, H, G, B, D, G, B, G, H, H, D, G, G, B, D, G, B, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, G, H, G, D, H, B, H, D, G, D, D, B, D, G, G, D, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, D, G, B, H, B, B, G, G, H, D, D, G, D, G, B, H, D, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, D, B, B, D, H, G, D, D, D, D, B, H, D, H, G, B, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, G, D, B, G, B, G, G, B, D, G, D, G, B, G, H, D, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, D, H, D, B, G, B, G, G, B, D, G, D, G, B, H, D, D, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, D, B, B, D, H, D, G, B, B, H, G, G, G, H, D, D, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, G, D, B, D, D, G, H, D, B, D, B, H, D, B, H, H, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, B, G, B, B, B, G, B, D, D, B, D, H, D, G, D, H, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, H, G, G, G, H, D, H, H, H, B, G, B, G, D, H, G, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, G, G, H, B, B, B, B, G, D, H, H, G, G, G, D, D, B, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, H, G, H, D, G, G, G, B, G, H, D, G, D, G, B, H, D, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, H, H, B, D, G, D, G, D, D, B, G, G, G, H, B, H, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, G, D, D, B, B, B, G, B, D, G, H, H, G, D, B, G, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, B, D, H, D, G, B, D, D, D, G, H, G, D, H, D, H, H, B, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, H, G, G, B, B, D, G, B, B, H, H, B, H, B, G, G, H, H, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, D, B, G, G, D, B, G, D, G, D, G, B, G, G, H, D, D, G, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, G, B, H, D, D, D, H, H, G, D, B, D, D, B, H, G, B, H, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, H, H, G, G, B, D, D, D, D, D, D, H, H, B, G, D, H, B, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, H, B, B, D, H, B, H, D, H, H, H, G, B, D, H, B, G, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, D, G, G, H, G, B, D, H, G, B, G, D, H, G, B, H, B, H, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, D, H, G, D, G, G, H, B, G, H, B, H, G, D, B, B, D, G, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, B, D, B, G, B, H, B, B, B, H, D, D, D, G, H, B, G, D, B]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, B, G, G, D, D, D, B, B, B, H, G, D, G, B, H, B, H, H, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[D, D, G, G, D, B, G, G, H, D, G, B, B, H, D, H, B, D, H, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, G, G, B, D, H, D, D, B, D, G, B, H, B, H, D, G, H, B, G]
ddf7d33b-7fde-44c1-98fc-07b636809943:[B, D, D, B, H, B, H, B, G, G, H, D, B, B, H, D, B, H, B, H]
ddf7d33b-7fde-44c1-98fc-07b636809943:[H, B, D, B, H, D, G, B, H, D, H, G, B, G, G, H, B, B, H, D]
ddf7d33b-7fde-44c1-98fc-07b636809943:[G, G, B, B, D, D, H, D, B, B, H, H, B, H, B, H, B, G, D, B]
